t,u_exact,u_approx
3.353353353353353,0.0034338762647031,-25690.97421015747
3.3633633633633635,0.0033695346692105,-26535.427819785185
3.373373373373373,0.0033063287117989,-27407.56957865541
3.3833833833833835,0.0032442403514058,-28308.30612356566
3.393393393393393,0.0031832518081737,-29238.573757423546
3.4034034034034035,0.0031233457072416,-30199.339419584347
3.413413413413413,0.0030645047648124,-31191.60168790494
3.4234234234234235,0.0030067119119793,-32216.39181357667
3.433433433433433,0.0029499505160678,-33274.77478979789
3.443443443443444,0.0028942040406253,-34367.85045538442
3.4534534534534536,0.0028394561099576,-35496.754634482844
3.463463463463464,0.0027856907914525,-36662.660313542176
3.4734734734734736,0.0027328922785974,-37866.77885677579
3.483483483483484,0.0026810448839352,-39110.36126137958
3.4934934934934936,0.0026301333287042,-40394.69945377761
3.503503503503504,0.0025801425124369,-41721.12762827581
3.5135135135135136,0.0025310574419247,-43091.02362947714
3.523523523523524,0.0024828634428079,-44505.810379902454
3.5335335335335336,0.0024355461001119,-45966.957354307735
3.543543543543544,0.0023890911035288,-47475.982102191854
3.5535535535535536,0.0023434843578794,-49034.45182010617
3.563563563563564,0.0022987121137943,-50643.984975375555
3.5735735735735736,0.0022547606976298,-52306.252982902115
3.583583583583584,0.0022116166090843,-54022.9819368242
3.5935935935935936,0.0021692667168051,-55795.954398773865
3.603603603603604,0.0021276979728746,-57627.01124462525
3.6136136136136137,0.0020868974575122,-59518.05357163309
3.623623623623624,0.0020468526200759,-61471.04466791449
3.6336336336336337,0.0020075510214123,-63488.01204635686
3.643643643643644,0.0019689803184423,-65571.0495450136
3.6536536536536537,0.0019311285008993,-67722.31949618271
3.663663663663664,0.0018939837162852,-69944.05496643233
3.6736736736736737,0.0018575342033879,-72238.56206983734
3.683683683683684,0.0018217684496615,-74608.22235689124
3.6936936936936937,0.0017866751739954,-77055.49528151275
3.703703703703704,0.0017522431762584,-79582.92074871661
3.7137137137137137,0.0017184614307973,-82193.12174561535
3.723723723723724,0.001685319203722,-84888.80705841615
3.7337337337337337,0.0016528058239323,-87672.77407828395
3.743743743743744,0.0016209107582463,-90547.91169895227
3.7537537537537538,0.0015896237817407,-93517.2033090531
3.763763763763764,0.0015589347414999,-96583.72988233609
3.7737737737737738,0.0015288335856553,-99750.67316888826
3.783783783783784,0.0014993105660674,-103021.31899072252
3.793793793793794,0.0014703560323921,-106399.0606451372
3.803803803803804,0.0014419604115342,-109887.40241931936
3.813813813813814,0.0014141143977321,-113489.96321991505
3.823823823823824,0.0013868088235845,-117210.48032124677
3.833833833833834,0.0013600345995418,-121052.81323608922
3.843843843843844,0.0013337828261629,-125020.94771304746
3.853853853853854,0.0013080448085627,-129118.99986458111
3.863863863863864,0.0012828119140498,-133351.22043005712
3.873873873873874,0.0012580756498921,-137721.99917817366
3.883883883883884,0.001233827767666,-142235.8694533104
3.893893893893894,0.00121006007111,-146897.51287058886
3.903903903903904,0.0011867644727021,-151711.7641643828
3.913913913913914,0.00116393314056,-156683.616195404
3.923923923923924,0.0011415583049253,-161818.22512151138
3.933933933933934,0.0011196322753051,-167120.91573753842
3.943943943943944,0.0010981476092655,-172597.18698979434
3.953953953953954,0.0010770969499104,-178252.7176708073
3.963963963963964,0.001056473002638,-184093.37230028998
3.973973973973974,0.0010362686857291,-190125.20719843454
3.983983983983984,0.0010164770384113,-196354.4767577009
3.993993993993994,0.0009970911668357,-202787.63991976329
4.004004004004004,0.000978104320056,-209431.3668641774
4.014014014014014,0.0009595099274005,-216292.54591573626
4.024024024024024,0.0009413014659386,-223378.29067775022
4.034034034034034,0.0009234725244943,-230695.94739845124
4.044044044044044,0.0009060168963168,-238253.10257834286
4.054054054054054,0.0008889284183814,-246057.59082625937
4.064064064064064,0.0008722010132155,-254117.50297223986
4.074074074074074,0.0008558288153556,-262441.19444577245
4.084084084084084,0.0008398060133066,-271037.2939278609
4.094094094094094,0.000824126857933,-279914.7122860464
4.104104104104104,0.0008087858028127,-289082.6518016004
4.114114114114114,0.0007937773767442,-298550.6156983016
4.124124124124124,0.0007790961594015,-308328.4179829107
4.134134134134134,0.0007647368998945,-318426.1936072827
4.144144144144144,0.0007506944538469,-328854.40896276105
4.1541541541541545,0.0007369637348425,-339623.872717792
4.1641641641641645,0.000723539763484,-350745.74700971186
4.174174174174175,0.0007104177198869,-362231.5590026365
4.1841841841841845,0.0006975928213487,-374093.212823152
4.1941941941941945,0.0006850603749058,-386343.00188623427
4.2042042042042045,0.0006728158604587,-398993.62162430317
4.214214214214215,0.0006608547953263,-412058.1826322906
4.2242242242242245,0.0006491727647519,-425550.2242426218
4.2342342342342345,0.0006377655319801,-439483.72854404873
4.2442442442442445,0.0006266289080511,-453873.1348586965
4.254254254254255,0.0006157587538506,-468733.3546926686
4.2642642642642645,0.0006051510982198,-484079.7871752665
4.2742742742742745,0.000594802037428,-499928.33500310703
4.2842842842842845,0.0005847077104721,-516295.42090560467
4.294294294294295,0.0005748643929616,-533198.0046486013
4.3043043043043046,0.0005652684578346,-550653.600594177
4.314314314314315,0.0005559163238894,-568680.2958344442
4.324324324324325,0.0005468044990695,-587296.7689182058
4.334334334334335,0.0005379296299489,-606522.3091901
4.344344344344345,0.0005292883944348,-626376.8367617443
4.354354354354355,0.0005208775441006,-646880.9231361051
4.364364364364365,0.0005126939809339,-668055.8125060908
4.374374374374375,0.0005047346402209,-689923.4437494021
4.384384384384385,0.0004969965126467,-712506.4731427897
4.394394394394395,0.000489476743162,-735828.29781864
4.404404404404405,0.0004821725207266,-759913.0799886796
4.414414414414415,0.0004750810756171,-784785.7719597196
4.424424424424425,0.0004681997821237,-810472.1419670297
4.434434434434435,0.000461526077484,-836998.8008527163
4.444444444444445,0.000455057436709,-864393.229616038
4.454454454454455,0.0004487914487135,-892683.8078645782
4.464464464464465,0.0004427257953084,-921899.8431958391
4.474474474474475,0.0004368581963592,-952071.6015390457
4.484484484484485,0.0004311864491029,-983230.3384894172
4.494494494494495,0.0004257084774782,-1015408.3316666648
4.504504504504505,0.0004204222335089,-1048638.9141313906
4.514514514514515,0.0004153257325519,-1082956.5088944077
4.524524524524525,0.0004104171281739,-1118396.6645538223
4.534534534534535,0.0004056946055703,-1154996.0920976782
4.544544544544545,0.0004011563975638,-1192792.7029097707
4.554554554554555,0.0003968008787554,-1231825.6480177832
4.564564564564565,0.0003926264670344,-1272135.3586251682
4.574574574574575,0.0003886316168421,-1313763.5879676675
4.584584584584585,0.0003848149139845,-1356753.4545385994
4.594594594594595,0.0003811750072211,-1401149.4867275655
4.604604604604605,0.0003777105815757,-1446997.6689180513
4.614614614614615,0.0003744204229049,-1494345.4890928655
4.624624624624625,0.000371303412464,-1543241.9879955268
4.634634634634635,0.0003683584656397,-1593737.8098990356
4.644644644644645,0.000365584569854,-1645885.2550349743
4.654654654654655,0.0003629808379541,-1699738.3337359733
4.664664664664665,0.0003605464103803,-1755352.8223490864
4.674674674674675,0.0003582804862989,-1812786.3209768995
4.684684684684685,0.0003561824029891,-1872098.3131062372
4.694694694694695,0.0003542515307274,-1933350.2271871406
4.704704704704705,0.000352487284272,-1996605.500224231
4.714714714714715,0.0003508892206013,-2061929.6434478043
4.724724724724725,0.0003494569434685,-2129390.310131996
4.734734734734735,0.0003481900922689,-2199057.365629618
4.744744744744745,0.0003470884374106,-2271002.9596977322
4.754754754754755,0.0003461518186144,-2345301.6011869796
4.764764764764765,0.000345380114574,-2422030.2351731774
4.774774774774775,0.0003447733010224,-2501268.3226111797
4.784784784784785,0.0003443314618944,-2583097.922591857
4.794794794794795,0.000344054715081,-2667603.7772896662
4.804804804804805,0.0003439432523046,-2754873.3996867402
4.814814814814815,0.0003439974029525,-2844997.164165032
4.824824824824825,0.0003442175267949,-2938068.4000612474
4.834834834834835,0.0003446040437728,-3034183.4882790777
4.844844844844845,0.0003451575270573,-3133441.9610613226
4.854854854854855,0.0003458785883232,-3235946.6050235983
4.864864864864865,0.000346767885435,-3341803.567556061
4.874874874874875,0.0003478262346993,-3451122.466705266
4.884884884884885,0.000349054508804,-3564016.504646972
4.894894894894895,0.0003504536195935,-3680602.584869784
4.904904904904905,0.0003520246237151,-3801001.4331903155
4.914914914914915,0.0003537686628618,-3925337.7227234663
4.924924924924925,0.0003556869262467,-4053740.202940381
4.934934934934935,0.0003577807053243,-4186341.832944369
4.944944944944945,0.0003600514282468,-4323279.919104554
4.954954954954955,0.0003625005609017,-4464696.257190427
4.964964964964965,0.0003651296532249,-4610737.279151304
4.974974974974975,0.0003679404233088,-4761554.204696697
4.984984984984985,0.0003709346267859,-4917303.197831391
4.994994994994995,0.0003741140877982,-5078145.528507894
5.005005005005005,0.0003774808191294,-5244247.739565852
5.015015015015015,0.0003810368836367,-5415781.8191269
5.025025025025025,0.0003847843976733,-5592925.3786277175
5.035035035035035,0.0003887256727005,-5775861.836673408
5.045045045045045,0.000392863095461,-5964780.608900365
5.055055055055055,0.0003971991011154,-6159877.304049161
5.065065065065065,0.0004017363005843,-6361353.926445254
5.075075075075075,0.0004064774199145,-6569419.085100845
5.085085085085085,0.0004114252499377,-6784288.209654124
5.095095095095095,0.0004165826976988,-7006183.773365625
5.105105105105105,0.0004219528597747,-7235335.523408595
5.115115115115115,0.0004275388788872,-7471980.7186861355
5.125125125125125,0.000433344002633,-7716364.375423755
5.135135135135135,0.000439371703183,-7968739.520793636
5.145145145145145,0.0004456255037331,-8229367.45482707
5.155155155155155,0.0004521090128138,-8498518.020893369
5.165165165165165,0.0004588260914355,-8776469.885020316
5.175175175175175,0.0004657806605129,-9063510.824345523
5.185185185185185,0.00047297675197,-9359938.025001954
